id_predio,colonia,superficie_terreno,superficie_construccion,valor_unitario_suelo,subsidio,density,modernity_score,anio_construccion,indice_inversion,cluster
40201,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40202,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40203,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40204,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40205,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40206,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40207,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40209,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40210,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40211,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40212,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40213,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40214,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40215,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40216,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40217,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40218,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40219,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40220,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40221,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40222,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40223,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40224,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40225,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40226,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40227,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40228,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40229,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40230,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40231,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40232,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40233,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40234,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40235,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40236,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40237,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40238,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40239,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40240,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40241,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40242,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40243,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40244,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40245,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40246,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40247,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40248,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40249,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40250,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40251,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40252,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40253,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40254,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40255,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40256,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40257,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40258,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40259,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40260,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40261,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40262,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40263,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40264,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40265,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40266,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40267,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40268,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40269,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40270,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40271,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40272,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40274,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40275,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40276,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40277,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40278,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40279,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40280,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40281,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40282,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40283,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40284,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40286,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40287,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40288,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40289,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40290,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40291,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40292,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40293,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40294,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40295,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40296,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40297,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40298,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40299,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40300,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40301,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40302,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40303,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40304,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40305,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40306,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40307,COPILCO UNIVERSIDAD,56.0,96.0,9185.15,784.67,1.7142857142857142,0.2608695652173913,1968.0,0.7537042449171452,8
40308,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
40309,COPILCO UNIVERSIDAD,54.0,93.0,9185.15,746.44,1.7222222222222223,0.2608695652173913,1968.0,0.7531768099485556,8
43056,JARDINES DEL PEDREGAL,473.34,392.74,5643.13,0.0,0.8297207081590401,0.5507246376811594,1988.0,0.8797024305896718,0
43057,JARDINES DEL PEDREGAL,443.71,457.86,5643.13,0.0,1.031890198553109,0.5507246376811594,1988.0,0.8662668919788865,0
43058,JARDINES DEL PEDREGAL,431.07,328.17,5643.13,1573.49,0.7612916695664278,0.42028985507246375,1979.0,0.8842500059350805,0
43064,JARDINES DEL PEDREGAL,425.65,412.72,5643.13,0.0,0.9696229296370258,0.7101449275362319,1999.0,0.870404975792025,0
43065,JARDINES DEL PEDREGAL,432.39,390.04,5643.13,0.0,0.902056014246398,0.42028985507246375,1979.0,0.8748952571830152,0
43076,JARDINES DEL PEDREGAL,390.01,320.48,5643.13,0.0,0.8217225199353864,0.5507246376811594,1988.0,0.8802339646331407,0
43082,JARDINES DEL PEDREGAL,438.63,302.71,5643.13,0.0,0.6901260743679183,0.5507246376811594,1988.0,0.8889794440920713,0
43086,JARDINES DEL PEDREGAL,435.22,439.17,5643.13,0.0,1.0090758696751068,0.6956521739130435,1998.0,0.8677830594081166,0
43087,JARDINES DEL PEDREGAL,444.79,469.38,5643.13,0.0,1.0552845162885856,0.36231884057971014,1975.0,0.8647121803426484,0
43088,JARDINES DEL PEDREGAL,440.98,428.11,5643.13,0.0,0.9708150029479795,0.5652173913043478,1989.0,0.8703257544072108,0
43089,JARDINES DEL PEDREGAL,435.01,445.83,5643.13,0.0,1.0248729914254844,0.463768115942029,1982.0,0.8667332331519256,0
43094,JARDINES DEL PEDREGAL,374.86,342.29,5643.13,0.0,0.9131142293122766,0.2463768115942029,1967.0,0.8741603635292083,0
43096,JARDINES DEL PEDREGAL,432.0,388.89,5643.13,0.0,0.9002083333333333,0.42028985507246375,1979.0,0.8750180481550829,0
43097,JARDINES DEL PEDREGAL,418.92,360.73,5643.13,0.0,0.8610951971736848,0.6086956521739131,1992.0,0.8776173822585498,0
43103,JARDINES DEL PEDREGAL,442.64,451.32,5643.13,0.0,1.0196096150370504,0.5507246376811594,1988.0,0.8670830203356993,0
43108,JARDINES DEL PEDREGAL,446.44,440.68,5643.13,0.0,0.9870979302929845,0.6666666666666666,1996.0,0.8692436430628434,0
43109,JARDINES DEL PEDREGAL,212.94,360.92,5643.13,0.0,1.6949375410913874,0.855072463768116,2009.0,0.8222028833389711,0
43110,JARDINES DEL PEDREGAL,473.57,423.44,5643.13,0.0,0.894144477057246,0.4782608695652174,1983.0,0.875421032675491,0
43115,JARDINES DEL PEDREGAL,432.96,405.71,5643.13,0.0,0.9370611603843311,0.43478260869565216,1980.0,0.8725689269756449,0
43124,JARDINES DEL PEDREGAL,440.05,409.29,5643.13,0.0,0.9300988524031361,0.37681159420289856,1976.0,0.8730316197267578,0
43125,JARDINES DEL PEDREGAL,437.05,391.83,5643.13,0.0,0.8965335773938908,0.5507246376811594,1988.0,0.8752622606978031,0
43127,JARDINES DEL PEDREGAL,448.36,254.74,5643.13,0.0,0.568159514675707,0.36231884057971014,1975.0,0.8970849520931808,0
43131,JARDINES DEL PEDREGAL,450.95,435.32,5643.13,0.0,0.9653398381195255,0.42028985507246375,1979.0,0.870689616374265,0
43136,JARDINES DEL PEDREGAL,424.98,335.95,5643.13,0.0,0.7905077886018165,0.5652173913043478,1989.0,0.8823083959790377,0
43137,JARDINES DEL PEDREGAL,443.67,360.75,5643.13,0.0,0.8131043343025222,0.36231884057971014,1975.0,0.8808067017241804,0
43139,JARDINES DEL PEDREGAL,432.58,311.73,5643.13,1444.15,0.7206297101114245,0.3188405797101449,1972.0,0.8869522698878808,0
43140,JARDINES DEL PEDREGAL,437.64,453.7,5643.13,1792.58,1.0366968284434694,0.42028985507246375,1979.0,0.8659474587085458,0
43147,JARDINES DEL PEDREGAL,435.66,325.36,5643.13,0.0,0.7468209153927374,0.37681159420289856,1976.0,0.8852116860384871,0
43148,JARDINES DEL PEDREGAL,441.55,312.6,5643.13,0.0,0.707960593364285,0.5652173913043478,1989.0,0.8877942189222724,0
43150,JARDINES DEL PEDREGAL,441.62,447.86,5643.13,0.0,1.014129794846248,0.42028985507246375,1979.0,0.8674471916832659,0
43151,JARDINES DEL PEDREGAL,425.35,354.66,5643.13,0.0,0.8338074526860233,0.5507246376811594,1988.0,0.8794308386012977,0
43152,JARDINES DEL PEDREGAL,428.86,435.31,5643.13,0.0,1.0150398731520776,0.5507246376811594,1988.0,0.8673867107858122,0
43156,JARDINES DEL PEDREGAL,363.73,371.74,5643.13,0.0,1.022021829378935,0.2318840579710145,1966.0,0.8669227122750482,0
43160,JARDINES DEL PEDREGAL,116.0,233.0,5643.13,0.0,2.0086206896551726,0.7681159420289855,2003.0,0.8013565031761359,0
43162,JARDINES DEL PEDREGAL,109.0,220.0,5643.13,0.0,2.018348623853211,0.7681159420289855,2003.0,0.8007100157399448,0
43163,JARDINES DEL PEDREGAL,116.0,233.0,5643.13,0.0,2.0086206896551726,0.7681159420289855,2003.0,0.8013565031761359,0
43164,JARDINES DEL PEDREGAL,109.0,220.0,5643.13,0.0,2.018348623853211,0.7681159420289855,2003.0,0.8007100157399448,0
43175,JARDINES DEL PEDREGAL,447.73,342.95,5643.13,0.0,0.7659750295937283,0.5217391304347826,1986.0,0.8839387647861201,0
43176,JARDINES DEL PEDREGAL,422.21,297.87,5643.13,0.0,0.705502001373724,0.43478260869565216,1980.0,0.8879576090933263,0
43179,JARDINES DEL PEDREGAL,433.68,336.85,5643.13,0.0,0.7767247740269323,0.5507246376811594,1988.0,0.8832243711053187,0
45483,LOS REYES (PBLO),32.0,109.0,2822.24,510.83,3.40625,0.30434782608695654,1971.0,0.7196804781529613,6
45484,LOS REYES (PBLO),32.0,109.0,2822.24,510.83,3.40625,0.30434782608695654,1971.0,0.7196804781529613,6
45485,LOS REYES (PBLO),32.0,110.0,2822.24,516.16,3.4375,0.30434782608695654,1971.0,0.71760370296414,6
45486,LOS REYES (PBLO),32.0,109.0,2822.24,510.83,3.40625,0.30434782608695654,1971.0,0.7196804781529613,6
45487,LOS REYES (PBLO),32.0,110.0,2822.24,516.16,3.4375,0.30434782608695654,1971.0,0.71760370296414,6
45488,LOS REYES (PBLO),32.0,109.0,2822.24,510.83,3.40625,0.30434782608695654,1971.0,0.7196804781529613,6
45489,LOS REYES (PBLO),132.0,109.0,2822.24,826.9,0.8257575757575758,0.30434782608695654,1971.0,0.8911717626844127,4
45491,LOS REYES (PBLO),32.0,109.0,2822.24,510.83,3.40625,0.30434782608695654,1971.0,0.7196804781529613,6
45492,LOS REYES (PBLO),32.0,110.0,2822.24,516.16,3.4375,0.30434782608695654,1971.0,0.71760370296414,6
45493,LOS REYES (PBLO),32.0,110.0,2822.24,516.16,3.4375,0.30434782608695654,1971.0,0.71760370296414,6
45494,LOS REYES (PBLO),32.0,109.0,2822.24,510.83,3.40625,0.30434782608695654,1971.0,0.7196804781529613,6
45495,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45496,LOS REYES (PBLO),32.0,110.0,2822.24,626.17,3.4375,0.5217391304347826,1986.0,0.71760370296414,6
45497,LOS REYES (PBLO),134.0,91.0,2822.24,574.34,0.6791044776119403,0.2753623188405797,1969.0,0.9009178591833766,4
45498,LOS REYES (PBLO),32.0,110.0,2822.24,508.44,3.4375,0.2753623188405797,1969.0,0.71760370296414,6
45499,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2898550724637681,1970.0,0.7196804781529613,6
45500,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45501,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45502,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45503,LOS REYES (PBLO),32.0,110.0,2822.24,508.44,3.4375,0.2753623188405797,1969.0,0.71760370296414,6
45504,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45505,LOS REYES (PBLO),91.0,109.0,2822.24,460.23,1.1978021978021978,0.5942028985507246,1991.0,0.8664468653981199,4
45506,LOS REYES (PBLO),32.0,110.0,2822.24,352.6,3.4375,0.5217391304347826,1986.0,0.71760370296414,6
45507,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45508,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45509,LOS REYES (PBLO),32.0,110.0,2822.24,508.44,3.4375,0.2753623188405797,1969.0,0.71760370296414,6
45510,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45511,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45512,LOS REYES (PBLO),32.0,110.0,2822.24,508.44,3.4375,0.2753623188405797,1969.0,0.71760370296414,6
45513,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45514,LOS REYES (PBLO),32.0,109.0,2822.24,503.17,3.40625,0.2753623188405797,1969.0,0.7196804781529613,6
45518,LOS REYES (PBLO),351.68,230.22,2822.24,588.39,0.6546292083712466,0.3333333333333333,1973.0,0.9025444074041379,4
45520,LOS REYES (PBLO),200.0,263.0,2822.24,783.43,1.315,0.30434782608695654,1971.0,0.858658273788879,4
45521,LOS REYES (PBLO),130.0,218.0,2822.24,579.69,1.676923076923077,0.7101449275362319,1999.0,0.8346060220635769,4
45522,LOS REYES (PBLO),189.0,224.0,2822.24,682.29,1.1851851851851851,0.7101449275362319,1999.0,0.8672853517584417,4
45523,LOS REYES (PBLO),252.0,250.0,2822.24,596.62,0.9920634920634921,0.6811594202898551,1997.0,0.8801196026607867,4
45524,LOS REYES (PBLO),187.0,238.0,2822.24,718.09,1.2727272727272727,0.7101449275362319,1999.0,0.8614675842261209,4
45525,LOS REYES (PBLO),218.0,238.0,2822.24,750.62,1.091743119266055,0.6811594202898551,1997.0,0.8734952130094192,4
45526,LOS REYES (PBLO),114.0,218.0,2822.24,567.96,1.912280701754386,0.7391304347826086,2001.0,0.818964906039591,4
45527,LOS REYES (PBLO),191.0,247.0,2822.24,748.82,1.293193717277487,0.7101449275362319,1999.0,0.8601074496902722,4
45529,LOS REYES (PBLO),34.0,117.0,2822.24,559.2,3.4411764705882355,0.30434782608695654,1971.0,0.7173593764713374,6
45530,LOS REYES (PBLO),35.0,122.0,2822.24,588.72,3.4857142857142858,0.30434782608695654,1971.0,0.7143995355299587,6
45531,LOS REYES (PBLO),35.0,122.0,2822.24,588.72,3.4857142857142858,0.30434782608695654,1971.0,0.7143995355299587,6
45532,LOS REYES (PBLO),36.0,125.0,2822.24,596.22,3.4722222222222223,0.30434782608695654,1971.0,0.7152961749765608,6
45533,LOS REYES (PBLO),27.0,93.0,2822.24,340.28,3.4444444444444446,0.4782608695652174,1983.0,0.7171421973666241,6
45534,LOS REYES (PBLO),26.0,91.0,2822.24,397.72,3.5,0.30434782608695654,1971.0,0.7134501525864975,6
45535,LOS REYES (PBLO),35.0,120.0,2822.24,578.05,3.4285714285714284,0.30434782608695654,1971.0,0.7181970673038033,6
45536,LOS REYES (PBLO),35.0,120.0,2822.24,578.05,3.4285714285714284,0.30434782608695654,1971.0,0.7181970673038033,6
45537,LOS REYES (PBLO),27.0,93.0,2822.24,411.24,3.4444444444444446,0.30434782608695654,1971.0,0.7171421973666241,6
45538,LOS REYES (PBLO),26.0,88.0,2822.24,381.72,3.3846153846153846,0.30434782608695654,1971.0,0.721118245591376,6
45539,LOS REYES (PBLO),27.0,93.0,2822.24,411.24,3.4444444444444446,0.30434782608695654,1971.0,0.7171421973666241,6
45540,LOS REYES (PBLO),21.0,71.0,2822.24,276.79,3.380952380952381,0.30434782608695654,1971.0,0.7213616771153404,6
45541,LOS REYES (PBLO),35.0,122.0,2822.24,588.72,3.4857142857142858,0.30434782608695654,1971.0,0.7143995355299587,6
45542,LOS REYES (PBLO),26.0,91.0,2822.24,397.72,3.5,0.30434782608695654,1971.0,0.7134501525864975,6
45544,LOS REYES (PBLO),28.0,98.0,2822.24,440.76,3.5,0.30434782608695654,1971.0,0.7134501525864975,6
45545,LOS REYES (PBLO),28.0,98.0,2822.24,482.58,3.5,0.30434782608695654,1971.0,0.7134501525864975,6
45546,LOS REYES (PBLO),26.0,91.0,2822.24,397.72,3.5,0.30434782608695654,1971.0,0.7134501525864975,6
45547,LOS REYES (PBLO),28.0,96.0,2822.24,430.09,3.4285714285714284,0.30434782608695654,1971.0,0.7181970673038033,6
